player_id,source_file,output_file,site_file,source_size_bytes,output_size_bytes,compression_ratio,width,height,status,error
1642266,D:\nba\headshot\1642266.png,D:\nba\headshot(webp)\1642266.webp,D:\nba\salary_scatter_site\assets\headshots\1642266.webp,42018,4622,0.11,120,120,skipped_existing,
1630194,D:\nba\headshot\1630194.png,D:\nba\headshot(webp)\1630194.webp,D:\nba\salary_scatter_site\assets\headshots\1630194.webp,55093,5966,0.1083,120,120,skipped_existing,
1641710,D:\nba\headshot\1641710.png,D:\nba\headshot(webp)\1641710.webp,D:\nba\salary_scatter_site\assets\headshots\1641710.webp,53810,4894,0.0909,120,120,skipped_existing,
1628381,D:\nba\headshot\1628381.png,D:\nba\headshot(webp)\1628381.webp,D:\nba\salary_scatter_site\assets\headshots\1628381.webp,48901,5556,0.1136,120,120,skipped_existing,
1629028,D:\nba\headshot\1629028.png,D:\nba\headshot(webp)\1629028.webp,D:\nba\salary_scatter_site\assets\headshots\1629028.webp,49811,5496,0.1103,120,120,skipped_existing,
1631212,D:\nba\headshot\1631212.png,D:\nba\headshot(webp)\1631212.webp,D:\nba\salary_scatter_site\assets\headshots\1631212.webp,52270,5772,0.1104,120,120,skipped_existing,
1642907,D:\nba\headshot\1642907.png,D:\nba\headshot(webp)\1642907.webp,D:\nba\salary_scatter_site\assets\headshots\1642907.webp,50003,4136,0.0827,120,120,skipped_existing,
1629012,D:\nba\headshot\1629012.png,D:\nba\headshot(webp)\1629012.webp,D:\nba\salary_scatter_site\assets\headshots\1629012.webp,46112,4250,0.0922,120,120,skipped_existing,
1630224,D:\nba\headshot\1630224.png,D:\nba\headshot(webp)\1630224.webp,D:\nba\salary_scatter_site\assets\headshots\1630224.webp,46624,4852,0.1041,120,120,skipped_existing,
1630540,D:\nba\headshot\1630540.png,D:\nba\headshot(webp)\1630540.webp,D:\nba\salary_scatter_site\assets\headshots\1630540.webp,56032,5774,0.103,120,120,skipped_existing,
1628989,D:\nba\headshot\1628989.png,D:\nba\headshot(webp)\1628989.webp,D:\nba\salary_scatter_site\assets\headshots\1628989.webp,50880,5838,0.1147,120,120,skipped_existing,
201572,D:\nba\headshot\201572.png,D:\nba\headshot(webp)\201572.webp,D:\nba\salary_scatter_site\assets\headshots\201572.webp,48430,5468,0.1129,120,120,skipped_existing,
1642285,D:\nba\headshot\1642285.png,D:\nba\headshot(webp)\1642285.webp,D:\nba\salary_scatter_site\assets\headshots\1642285.webp,49751,4402,0.0885,120,120,skipped_existing,
1631119,D:\nba\headshot\1631119.png,D:\nba\headshot(webp)\1631119.webp,D:\nba\salary_scatter_site\assets\headshots\1631119.webp,49429,4836,0.0978,120,120,skipped_existing,
1630551,D:\nba\headshot\1630551.png,D:\nba\headshot(webp)\1630551.webp,D:\nba\salary_scatter_site\assets\headshots\1630551.webp,49354,5066,0.1026,120,120,skipped_existing,
1630583,D:\nba\headshot\1630583.png,D:\nba\headshot(webp)\1630583.webp,D:\nba\salary_scatter_site\assets\headshots\1630583.webp,48426,4236,0.0875,120,120,skipped_existing,
1642276,D:\nba\headshot\1642276.png,D:\nba\headshot(webp)\1642276.webp,D:\nba\salary_scatter_site\assets\headshots\1642276.webp,46051,4500,0.0977,120,120,skipped_existing,
1641824,D:\nba\headshot\1641824.png,D:\nba\headshot(webp)\1641824.webp,D:\nba\salary_scatter_site\assets\headshots\1641824.webp,44050,4362,0.099,120,120,skipped_existing,
1629750,D:\nba\headshot\1629750.png,D:\nba\headshot(webp)\1629750.webp,D:\nba\salary_scatter_site\assets\headshots\1629750.webp,52454,5970,0.1138,120,120,skipped_existing,
1630241,D:\nba\headshot\1630241.png,D:\nba\headshot(webp)\1630241.webp,D:\nba\salary_scatter_site\assets\headshots\1630241.webp,42735,3864,0.0904,120,120,skipped_existing,
203952,D:\nba\headshot\203952.png,D:\nba\headshot(webp)\203952.webp,D:\nba\salary_scatter_site\assets\headshots\203952.webp,45802,4434,0.0968,120,120,skipped_existing,
1627780,D:\nba\headshot\1627780.png,D:\nba\headshot(webp)\1627780.webp,D:\nba\salary_scatter_site\assets\headshots\1627780.webp,52374,6078,0.116,120,120,skipped_existing,
1641765,D:\nba\headshot\1641765.png,D:\nba\headshot(webp)\1641765.webp,D:\nba\salary_scatter_site\assets\headshots\1641765.webp,50472,4334,0.0859,120,120,skipped_existing,
1627749,D:\nba\headshot\1627749.png,D:\nba\headshot(webp)\1627749.webp,D:\nba\salary_scatter_site\assets\headshots\1627749.webp,47781,4474,0.0936,120,120,skipped_existing,
1631323,D:\nba\headshot\1631323.png,D:\nba\headshot(webp)\1631323.webp,D:\nba\salary_scatter_site\assets\headshots\1631323.webp,45840,4528,0.0988,120,120,skipped_existing,
1641744,D:\nba\headshot\1641744.png,D:\nba\headshot(webp)\1641744.webp,D:\nba\salary_scatter_site\assets\headshots\1641744.webp,49159,4340,0.0883,120,120,skipped_existing,
1629655,D:\nba\headshot\1629655.png,D:\nba\headshot(webp)\1629655.webp,D:\nba\salary_scatter_site\assets\headshots\1629655.webp,55446,6138,0.1107,120,120,skipped_existing,
1631099,D:\nba\headshot\1631099.png,D:\nba\headshot(webp)\1631099.webp,D:\nba\salary_scatter_site\assets\headshots\1631099.webp,46656,5254,0.1126,120,120,skipped_existing,
1629048,D:\nba\headshot\1629048.png,D:\nba\headshot(webp)\1629048.webp,D:\nba\salary_scatter_site\assets\headshots\1629048.webp,50836,5466,0.1075,120,120,skipped_existing,
1629684,D:\nba\headshot\1629684.png,D:\nba\headshot(webp)\1629684.webp,D:\nba\salary_scatter_site\assets\headshots\1629684.webp,49475,5122,0.1035,120,120,skipped_existing,
1626167,D:\nba\headshot\1626167.png,D:\nba\headshot(webp)\1626167.webp,D:\nba\salary_scatter_site\assets\headshots\1626167.webp,50748,4576,0.0902,120,120,skipped_existing,
1630245,D:\nba\headshot\1630245.png,D:\nba\headshot(webp)\1630245.webp,D:\nba\salary_scatter_site\assets\headshots\1630245.webp,56338,4412,0.0783,120,120,skipped_existing,
1630568,D:\nba\headshot\1630568.png,D:\nba\headshot(webp)\1630568.webp,D:\nba\salary_scatter_site\assets\headshots\1630568.webp,45859,4440,0.0968,120,120,skipped_existing,
1630314,D:\nba\headshot\1630314.png,D:\nba\headshot(webp)\1630314.webp,D:\nba\salary_scatter_site\assets\headshots\1630314.webp,54664,6044,0.1106,120,120,skipped_existing,
1626162,D:\nba\headshot\1626162.png,D:\nba\headshot(webp)\1626162.webp,D:\nba\salary_scatter_site\assets\headshots\1626162.webp,46904,4734,0.1009,120,120,skipped_existing,
1629652,D:\nba\headshot\1629652.png,D:\nba\headshot(webp)\1629652.webp,D:\nba\salary_scatter_site\assets\headshots\1629652.webp,49616,5016,0.1011,120,120,skipped_existing,
1631101,D:\nba\headshot\1631101.png,D:\nba\headshot(webp)\1631101.webp,D:\nba\salary_scatter_site\assets\headshots\1631101.webp,56941,5762,0.1012,120,120,skipped_existing,
1631170,D:\nba\headshot\1631170.png,D:\nba\headshot(webp)\1631170.webp,D:\nba\salary_scatter_site\assets\headshots\1631170.webp,49068,4608,0.0939,120,120,skipped_existing,
1630643,D:\nba\headshot\1630643.png,D:\nba\headshot(webp)\1630643.webp,D:\nba\salary_scatter_site\assets\headshots\1630643.webp,43752,4814,0.11,120,120,skipped_existing,
1629640,D:\nba\headshot\1629640.png,D:\nba\headshot(webp)\1629640.webp,D:\nba\salary_scatter_site\assets\headshots\1629640.webp,47106,4404,0.0935,120,120,skipped_existing,
203110,D:\nba\headshot\203110.png,D:\nba\headshot(webp)\203110.webp,D:\nba\salary_scatter_site\assets\headshots\203110.webp,53333,5626,0.1055,120,120,skipped_existing,
1630631,D:\nba\headshot\1630631.png,D:\nba\headshot(webp)\1630631.webp,D:\nba\salary_scatter_site\assets\headshots\1630631.webp,55855,6190,0.1108,120,120,skipped_existing,
1629060,D:\nba\headshot\1629060.png,D:\nba\headshot(webp)\1629060.webp,D:\nba\salary_scatter_site\assets\headshots\1629060.webp,49269,5526,0.1122,120,120,skipped_existing,
203994,D:\nba\headshot\203994.png,D:\nba\headshot(webp)\203994.webp,D:\nba\salary_scatter_site\assets\headshots\203994.webp,41253,3610,0.0875,120,120,skipped_existing,
1628436,D:\nba\headshot\1628436.png,D:\nba\headshot(webp)\1628436.webp,D:\nba\salary_scatter_site\assets\headshots\1628436.webp,46969,4390,0.0935,120,120,skipped_existing,
1629023,D:\nba\headshot\1629023.png,D:\nba\headshot(webp)\1629023.webp,D:\nba\salary_scatter_site\assets\headshots\1629023.webp,55710,5960,0.107,120,120,skipped_existing,
1642377,D:\nba\headshot\1642377.png,D:\nba\headshot(webp)\1642377.webp,D:\nba\salary_scatter_site\assets\headshots\1642377.webp,52466,4124,0.0786,120,120,skipped_existing,
1631248,D:\nba\headshot\1631248.png,D:\nba\headshot(webp)\1631248.webp,D:\nba\salary_scatter_site\assets\headshots\1631248.webp,43933,4364,0.0993,120,120,skipped_existing,
1642364,D:\nba\headshot\1642364.png,D:\nba\headshot(webp)\1642364.webp,D:\nba\salary_scatter_site\assets\headshots\1642364.webp,45494,5244,0.1153,120,120,skipped_existing,
1642366,D:\nba\headshot\1642366.png,D:\nba\headshot(webp)\1642366.webp,D:\nba\salary_scatter_site\assets\headshots\1642366.webp,52846,5870,0.1111,120,120,skipped_existing,
201942,D:\nba\headshot\201942.png,D:\nba\headshot(webp)\201942.webp,D:\nba\salary_scatter_site\assets\headshots\201942.webp,49064,5466,0.1114,120,120,skipped_existing,
1641775,D:\nba\headshot\1641775.png,D:\nba\headshot(webp)\1641775.webp,D:\nba\salary_scatter_site\assets\headshots\1641775.webp,45178,4370,0.0967,120,120,skipped_existing,
1642914,D:\nba\headshot\1642914.png,D:\nba\headshot(webp)\1642914.webp,D:\nba\salary_scatter_site\assets\headshots\1642914.webp,55957,4664,0.0833,120,120,skipped_existing,
1641750,D:\nba\headshot\1641750.png,D:\nba\headshot(webp)\1641750.webp,D:\nba\salary_scatter_site\assets\headshots\1641750.webp,47991,5044,0.1051,120,120,skipped_existing,
1629014,D:\nba\headshot\1629014.png,D:\nba\headshot(webp)\1629014.webp,D:\nba\salary_scatter_site\assets\headshots\1629014.webp,44686,4326,0.0968,120,120,skipped_existing,
202696,D:\nba\headshot\202696.png,D:\nba\headshot(webp)\202696.webp,D:\nba\salary_scatter_site\assets\headshots\202696.webp,44800,4422,0.0987,120,120,skipped_existing,
1642847,D:\nba\headshot\1642847.png,D:\nba\headshot(webp)\1642847.webp,D:\nba\salary_scatter_site\assets\headshots\1642847.webp,45798,4602,0.1005,120,120,skipped_existing,
1629006,D:\nba\headshot\1629006.png,D:\nba\headshot(webp)\1629006.webp,D:\nba\salary_scatter_site\assets\headshots\1629006.webp,41267,3822,0.0926,120,120,skipped_existing,
203484,D:\nba\headshot\203484.png,D:\nba\headshot(webp)\203484.webp,D:\nba\salary_scatter_site\assets\headshots\203484.webp,51879,4500,0.0867,120,120,skipped_existing,
1642269,D:\nba\headshot\1642269.png,D:\nba\headshot(webp)\1642269.webp,D:\nba\salary_scatter_site\assets\headshots\1642269.webp,55045,4946,0.0899,120,120,skipped_existing,
1641729,D:\nba\headshot\1641729.png,D:\nba\headshot(webp)\1641729.webp,D:\nba\salary_scatter_site\assets\headshots\1641729.webp,41633,3762,0.0904,120,120,skipped_existing,
1627734,D:\nba\headshot\1627734.png,D:\nba\headshot(webp)\1627734.webp,D:\nba\salary_scatter_site\assets\headshots\1627734.webp,47050,5298,0.1126,120,120,skipped_existing,
1629651,D:\nba\headshot\1629651.png,D:\nba\headshot(webp)\1629651.webp,D:\nba\salary_scatter_site\assets\headshots\1629651.webp,45457,4244,0.0934,120,120,skipped_existing,
1630590,D:\nba\headshot\1630590.png,D:\nba\headshot(webp)\1630590.webp,D:\nba\salary_scatter_site\assets\headshots\1630590.webp,50306,4456,0.0886,120,120,skipped_existing,
203084,D:\nba\headshot\203084.png,D:\nba\headshot(webp)\203084.webp,D:\nba\salary_scatter_site\assets\headshots\203084.webp,44321,4232,0.0955,120,120,skipped_existing,
1629111,D:\nba\headshot\1629111.png,D:\nba\headshot(webp)\1629111.webp,D:\nba\salary_scatter_site\assets\headshots\1629111.webp,44337,5056,0.114,120,120,skipped_existing,
1642450,D:\nba\headshot\1642450.png,D:\nba\headshot(webp)\1642450.webp,D:\nba\salary_scatter_site\assets\headshots\1642450.webp,56636,5990,0.1058,120,120,skipped_existing,
203501,D:\nba\headshot\203501.png,D:\nba\headshot(webp)\203501.webp,D:\nba\salary_scatter_site\assets\headshots\203501.webp,50189,5820,0.116,120,120,skipped_existing,
1630173,D:\nba\headshot\1630173.png,D:\nba\headshot(webp)\1630173.webp,D:\nba\salary_scatter_site\assets\headshots\1630173.webp,49321,5324,0.1079,120,120,skipped_existing,
1626171,D:\nba\headshot\1626171.png,D:\nba\headshot(webp)\1626171.webp,D:\nba\salary_scatter_site\assets\headshots\1626171.webp,46039,4630,0.1006,120,120,skipped_existing,
1630538,D:\nba\headshot\1630538.png,D:\nba\headshot(webp)\1630538.webp,D:\nba\salary_scatter_site\assets\headshots\1630538.webp,52738,4490,0.0851,120,120,skipped_existing,
203939,D:\nba\headshot\203939.png,D:\nba\headshot(webp)\203939.webp,D:\nba\salary_scatter_site\assets\headshots\203939.webp,53705,5946,0.1107,120,120,skipped_existing,
1641718,D:\nba\headshot\1641718.png,D:\nba\headshot(webp)\1641718.webp,D:\nba\salary_scatter_site\assets\headshots\1641718.webp,42464,3774,0.0889,120,120,skipped_existing,
1629637,D:\nba\headshot\1629637.png,D:\nba\headshot(webp)\1629637.webp,D:\nba\salary_scatter_site\assets\headshots\1629637.webp,49727,5458,0.1098,120,120,skipped_existing,
1629723,D:\nba\headshot\1629723.png,D:\nba\headshot(webp)\1629723.webp,D:\nba\salary_scatter_site\assets\headshots\1629723.webp,41686,3844,0.0922,120,120,skipped_existing,
1629013,D:\nba\headshot\1629013.png,D:\nba\headshot(webp)\1629013.webp,D:\nba\salary_scatter_site\assets\headshots\1629013.webp,54183,6212,0.1146,120,120,skipped_existing,
1641757,D:\nba\headshot\1641757.png,D:\nba\headshot(webp)\1641757.webp,D:\nba\salary_scatter_site\assets\headshots\1641757.webp,48388,5522,0.1141,120,120,skipped_existing,
1641783,D:\nba\headshot\1641783.png,D:\nba\headshot(webp)\1641783.webp,D:\nba\salary_scatter_site\assets\headshots\1641783.webp,48891,5382,0.1101,120,120,skipped_existing,
1631222,D:\nba\headshot\1631222.png,D:\nba\headshot(webp)\1631222.webp,D:\nba\salary_scatter_site\assets\headshots\1631222.webp,48913,5580,0.1141,120,120,skipped_existing,
203924,D:\nba\headshot\203924.png,D:\nba\headshot(webp)\203924.webp,D:\nba\salary_scatter_site\assets\headshots\203924.webp,56171,6098,0.1086,120,120,skipped_existing,
1631109,D:\nba\headshot\1631109.png,D:\nba\headshot(webp)\1631109.webp,D:\nba\salary_scatter_site\assets\headshots\1631109.webp,44538,4746,0.1066,120,120,skipped_existing,
1631131,D:\nba\headshot\1631131.png,D:\nba\headshot(webp)\1631131.webp,D:\nba\salary_scatter_site\assets\headshots\1631131.webp,41776,3736,0.0894,120,120,skipped_existing,
1641842,D:\nba\headshot\1641842.png,D:\nba\headshot(webp)\1641842.webp,D:\nba\salary_scatter_site\assets\headshots\1641842.webp,53136,6044,0.1137,120,120,skipped_existing,
1631243,D:\nba\headshot\1631243.png,D:\nba\headshot(webp)\1631243.webp,D:\nba\salary_scatter_site\assets\headshots\1631243.webp,43861,4802,0.1095,120,120,skipped_existing,
1628379,D:\nba\headshot\1628379.png,D:\nba\headshot(webp)\1628379.webp,D:\nba\salary_scatter_site\assets\headshots\1628379.webp,48278,5508,0.1141,120,120,skipped_existing,
1630703,D:\nba\headshot\1630703.png,D:\nba\headshot(webp)\1630703.webp,D:\nba\salary_scatter_site\assets\headshots\1630703.webp,57225,5706,0.0997,120,120,skipped_existing,
1629631,D:\nba\headshot\1629631.png,D:\nba\headshot(webp)\1629631.webp,D:\nba\salary_scatter_site\assets\headshots\1629631.webp,47365,5230,0.1104,120,120,skipped_existing,
1631245,D:\nba\headshot\1631245.png,D:\nba\headshot(webp)\1631245.webp,D:\nba\salary_scatter_site\assets\headshots\1631245.webp,46335,4830,0.1042,120,120,skipped_existing,
1628371,D:\nba\headshot\1628371.png,D:\nba\headshot(webp)\1628371.webp,D:\nba\salary_scatter_site\assets\headshots\1628371.webp,49523,5212,0.1052,120,120,skipped_existing,
1642883,D:\nba\headshot\1642883.png,D:\nba\headshot(webp)\1642883.webp,D:\nba\salary_scatter_site\assets\headshots\1642883.webp,51549,5112,0.0992,120,120,skipped_existing,
1642281,D:\nba\headshot\1642281.png,D:\nba\headshot(webp)\1642281.webp,D:\nba\salary_scatter_site\assets\headshots\1642281.webp,42483,4094,0.0964,120,120,skipped_existing,
1630167,D:\nba\headshot\1630167.png,D:\nba\headshot(webp)\1630167.webp,D:\nba\salary_scatter_site\assets\headshots\1630167.webp,46947,5030,0.1071,120,120,skipped_existing,
1630228,D:\nba\headshot\1630228.png,D:\nba\headshot(webp)\1630228.webp,D:\nba\salary_scatter_site\assets\headshots\1630228.webp,45682,4750,0.104,120,120,skipped_existing,
1628370,D:\nba\headshot\1628370.png,D:\nba\headshot(webp)\1628370.webp,D:\nba\salary_scatter_site\assets\headshots\1628370.webp,49871,5356,0.1074,120,120,skipped_existing,
1641726,D:\nba\headshot\1641726.png,D:\nba\headshot(webp)\1641726.webp,D:\nba\salary_scatter_site\assets\headshots\1641726.webp,57464,5992,0.1043,120,120,skipped_existing,
1629656,D:\nba\headshot\1629656.png,D:\nba\headshot(webp)\1629656.webp,D:\nba\salary_scatter_site\assets\headshots\1629656.webp,43040,4488,0.1043,120,120,skipped_existing,
204456,D:\nba\headshot\204456.png,D:\nba\headshot(webp)\204456.webp,D:\nba\salary_scatter_site\assets\headshots\204456.webp,43243,4680,0.1082,120,120,skipped_existing,
1629680,D:\nba\headshot\1629680.png,D:\nba\headshot(webp)\1629680.webp,D:\nba\salary_scatter_site\assets\headshots\1629680.webp,57807,5894,0.102,120,120,skipped_existing,
1629622,D:\nba\headshot\1629622.png,D:\nba\headshot(webp)\1629622.webp,D:\nba\salary_scatter_site\assets\headshots\1629622.webp,47129,4188,0.0889,120,120,skipped_existing,
1630533,D:\nba\headshot\1630533.png,D:\nba\headshot(webp)\1630533.webp,D:\nba\salary_scatter_site\assets\headshots\1630533.webp,45083,4186,0.0929,120,120,skipped_existing,
1642857,D:\nba\headshot\1642857.png,D:\nba\headshot(webp)\1642857.webp,D:\nba\salary_scatter_site\assets\headshots\1642857.webp,45807,4412,0.0963,120,120,skipped_existing,
202691,D:\nba\headshot\202691.png,D:\nba\headshot(webp)\202691.webp,D:\nba\salary_scatter_site\assets\headshots\202691.webp,54380,5972,0.1098,120,120,skipped_existing,
1631200,D:\nba\headshot\1631200.png,D:\nba\headshot(webp)\1631200.webp,D:\nba\salary_scatter_site\assets\headshots\1631200.webp,54879,5756,0.1049,120,120,skipped_existing,
1642273,D:\nba\headshot\1642273.png,D:\nba\headshot(webp)\1642273.webp,D:\nba\salary_scatter_site\assets\headshots\1642273.webp,52265,4934,0.0944,120,120,skipped_existing,
201143,D:\nba\headshot\201143.png,D:\nba\headshot(webp)\201143.webp,D:\nba\salary_scatter_site\assets\headshots\201143.webp,52753,5874,0.1113,120,120,skipped_existing,
1641713,D:\nba\headshot\1641713.png,D:\nba\headshot(webp)\1641713.webp,D:\nba\salary_scatter_site\assets\headshots\1641713.webp,50584,4286,0.0847,120,120,skipped_existing,
1631159,D:\nba\headshot\1631159.png,D:\nba\headshot(webp)\1631159.webp,D:\nba\salary_scatter_site\assets\headshots\1631159.webp,43727,4138,0.0946,120,120,skipped_existing,
1628366,D:\nba\headshot\1628366.png,D:\nba\headshot(webp)\1628366.webp,D:\nba\salary_scatter_site\assets\headshots\1628366.webp,42027,4076,0.097,120,120,skipped_existing,
203991,D:\nba\headshot\203991.png,D:\nba\headshot(webp)\203991.webp,D:\nba\salary_scatter_site\assets\headshots\203991.webp,42896,3636,0.0848,120,120,skipped_existing,
1631230,D:\nba\headshot\1631230.png,D:\nba\headshot(webp)\1631230.webp,D:\nba\salary_scatter_site\assets\headshots\1631230.webp,44158,4524,0.1025,120,120,skipped_existing,
1629004,D:\nba\headshot\1629004.png,D:\nba\headshot(webp)\1629004.webp,D:\nba\salary_scatter_site\assets\headshots\1629004.webp,40027,3648,0.0911,120,120,skipped_existing,
203897,D:\nba\headshot\203897.png,D:\nba\headshot(webp)\203897.webp,D:\nba\salary_scatter_site\assets\headshots\203897.webp,46571,5278,0.1133,120,120,skipped_existing,
1642856,D:\nba\headshot\1642856.png,D:\nba\headshot(webp)\1642856.webp,D:\nba\salary_scatter_site\assets\headshots\1642856.webp,42198,4020,0.0953,120,120,skipped_existing,
1641771,D:\nba\headshot\1641771.png,D:\nba\headshot(webp)\1641771.webp,D:\nba\salary_scatter_site\assets\headshots\1641771.webp,43524,4864,0.1118,120,120,skipped_existing,
1629020,D:\nba\headshot\1629020.png,D:\nba\headshot(webp)\1629020.webp,D:\nba\salary_scatter_site\assets\headshots\1629020.webp,49505,5726,0.1157,120,120,skipped_existing,
1641774,D:\nba\headshot\1641774.png,D:\nba\headshot(webp)\1641774.webp,D:\nba\salary_scatter_site\assets\headshots\1641774.webp,49081,5164,0.1052,120,120,skipped_existing,
1630543,D:\nba\headshot\1630543.png,D:\nba\headshot(webp)\1630543.webp,D:\nba\salary_scatter_site\assets\headshots\1630543.webp,50170,5810,0.1158,120,120,skipped_existing,
1630598,D:\nba\headshot\1630598.png,D:\nba\headshot(webp)\1630598.webp,D:\nba\salary_scatter_site\assets\headshots\1630598.webp,47459,5102,0.1075,120,120,skipped_existing,
1631097,D:\nba\headshot\1631097.png,D:\nba\headshot(webp)\1631097.webp,D:\nba\salary_scatter_site\assets\headshots\1631097.webp,48594,5444,0.112,120,120,skipped_existing,
1631255,D:\nba\headshot\1631255.png,D:\nba\headshot(webp)\1631255.webp,D:\nba\salary_scatter_site\assets\headshots\1631255.webp,46284,4492,0.0971,120,120,skipped_existing,
203078,D:\nba\headshot\203078.png,D:\nba\headshot(webp)\203078.webp,D:\nba\salary_scatter_site\assets\headshots\203078.webp,50947,5646,0.1108,120,120,skipped_existing,
1630182,D:\nba\headshot\1630182.png,D:\nba\headshot(webp)\1630182.webp,D:\nba\salary_scatter_site\assets\headshots\1630182.webp,49023,5266,0.1074,120,120,skipped_existing,
1642346,D:\nba\headshot\1642346.png,D:\nba\headshot(webp)\1642346.webp,D:\nba\salary_scatter_site\assets\headshots\1642346.webp,45054,4706,0.1045,120,120,skipped_existing,
1642920,D:\nba\headshot\1642920.png,D:\nba\headshot(webp)\1642920.webp,D:\nba\salary_scatter_site\assets\headshots\1642920.webp,51633,5480,0.1061,120,120,skipped_existing,
1642928,D:\nba\headshot\1642928.png,D:\nba\headshot(webp)\1642928.webp,D:\nba\salary_scatter_site\assets\headshots\1642928.webp,46691,5234,0.1121,120,120,skipped_existing,
1631108,D:\nba\headshot\1631108.png,D:\nba\headshot(webp)\1631108.webp,D:\nba\salary_scatter_site\assets\headshots\1631108.webp,55619,5924,0.1065,120,120,skipped_existing,
1630695,D:\nba\headshot\1630695.png,D:\nba\headshot(webp)\1630695.webp,D:\nba\salary_scatter_site\assets\headshots\1630695.webp,44766,4740,0.1059,120,120,skipped_existing,
1630696,D:\nba\headshot\1630696.png,D:\nba\headshot(webp)\1630696.webp,D:\nba\salary_scatter_site\assets\headshots\1630696.webp,46804,4472,0.0955,120,120,skipped_existing,
1642066,D:\nba\headshot\1642066.png,D:\nba\headshot(webp)\1642066.webp,D:\nba\salary_scatter_site\assets\headshots\1642066.webp,46931,4468,0.0952,120,120,skipped_existing,
1641707,D:\nba\headshot\1641707.png,D:\nba\headshot(webp)\1641707.webp,D:\nba\salary_scatter_site\assets\headshots\1641707.webp,50105,4270,0.0852,120,120,skipped_existing,
1629026,D:\nba\headshot\1629026.png,D:\nba\headshot(webp)\1629026.webp,D:\nba\salary_scatter_site\assets\headshots\1629026.webp,48117,4940,0.1027,120,120,skipped_existing,
1642874,D:\nba\headshot\1642874.png,D:\nba\headshot(webp)\1642874.webp,D:\nba\salary_scatter_site\assets\headshots\1642874.webp,42627,3872,0.0908,120,120,skipped_existing,
1642272,D:\nba\headshot\1642272.png,D:\nba\headshot(webp)\1642272.webp,D:\nba\salary_scatter_site\assets\headshots\1642272.webp,46906,5366,0.1144,120,120,skipped_existing,
1631214,D:\nba\headshot\1631214.png,D:\nba\headshot(webp)\1631214.webp,D:\nba\salary_scatter_site\assets\headshots\1631214.webp,50624,5456,0.1078,120,120,skipped_existing,
1629021,D:\nba\headshot\1629021.png,D:\nba\headshot(webp)\1629021.webp,D:\nba\salary_scatter_site\assets\headshots\1629021.webp,50412,5286,0.1049,120,120,skipped_existing,
1642277,D:\nba\headshot\1642277.png,D:\nba\headshot(webp)\1642277.webp,D:\nba\salary_scatter_site\assets\headshots\1642277.webp,44293,4692,0.1059,120,120,skipped_existing,
1631165,D:\nba\headshot\1631165.png,D:\nba\headshot(webp)\1631165.webp,D:\nba\salary_scatter_site\assets\headshots\1631165.webp,42781,3836,0.0897,120,120,skipped_existing,
1641740,D:\nba\headshot\1641740.png,D:\nba\headshot(webp)\1641740.webp,D:\nba\salary_scatter_site\assets\headshots\1641740.webp,55190,4572,0.0828,120,120,skipped_existing,
1642954,D:\nba\headshot\1642954.png,D:\nba\headshot(webp)\1642954.webp,D:\nba\salary_scatter_site\assets\headshots\1642954.webp,55540,5860,0.1055,120,120,skipped_existing,
203083,D:\nba\headshot\203083.png,D:\nba\headshot(webp)\203083.webp,D:\nba\salary_scatter_site\assets\headshots\203083.webp,44620,4660,0.1044,120,120,skipped_existing,
1631250,D:\nba\headshot\1631250.png,D:\nba\headshot(webp)\1631250.webp,D:\nba\salary_scatter_site\assets\headshots\1631250.webp,46849,4594,0.0981,120,120,skipped_existing,
1631246,D:\nba\headshot\1631246.png,D:\nba\headshot(webp)\1631246.webp,D:\nba\salary_scatter_site\assets\headshots\1631246.webp,41582,3780,0.0909,120,120,skipped_existing,
1642352,D:\nba\headshot\1642352.png,D:\nba\headshot(webp)\1642352.webp,D:\nba\salary_scatter_site\assets\headshots\1642352.webp,46903,4554,0.0971,120,120,skipped_existing,
1631288,D:\nba\headshot\1631288.png,D:\nba\headshot(webp)\1631288.webp,D:\nba\salary_scatter_site\assets\headshots\1631288.webp,48982,5210,0.1064,120,120,skipped_existing,
1628988,D:\nba\headshot\1628988.png,D:\nba\headshot(webp)\1628988.webp,D:\nba\salary_scatter_site\assets\headshots\1628988.webp,43455,3534,0.0813,120,120,skipped_existing,
1642864,D:\nba\headshot\1642864.png,D:\nba\headshot(webp)\1642864.webp,D:\nba\salary_scatter_site\assets\headshots\1642864.webp,45205,4422,0.0978,120,120,skipped_existing,
1628963,D:\nba\headshot\1628963.png,D:\nba\headshot(webp)\1628963.webp,D:\nba\salary_scatter_site\assets\headshots\1628963.webp,58613,5722,0.0976,120,120,skipped_existing,
201144,D:\nba\headshot\201144.png,D:\nba\headshot(webp)\201144.webp,D:\nba\salary_scatter_site\assets\headshots\201144.webp,52836,4388,0.083,120,120,skipped_existing,
1626156,D:\nba\headshot\1626156.png,D:\nba\headshot(webp)\1626156.webp,D:\nba\salary_scatter_site\assets\headshots\1626156.webp,54366,5980,0.11,120,120,skipped_existing,
1641989,D:\nba\headshot\1641989.png,D:\nba\headshot(webp)\1641989.webp,D:\nba\salary_scatter_site\assets\headshots\1641989.webp,41449,3668,0.0885,120,120,skipped_existing,
1642363,D:\nba\headshot\1642363.png,D:\nba\headshot(webp)\1642363.webp,D:\nba\salary_scatter_site\assets\headshots\1642363.webp,48947,5254,0.1073,120,120,skipped_existing,
